author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Berman,Leonid,N/A,N/A,Bernier,Olivier,The three worlds of Leonid,N/A,1978,N/A,"Basic Books, Inc.",New York,275 p,N/A,N/A,N/A,N/A,"With a painter's eye for detail, Leonid recounts his privileged life in pre-revolutionary Russia and Germany and his perilous flight from the revolution.",N/A,1896,1976,N/A,N/A
Bernard,Jessie Shirley,N/A,N/A,Bernard,Jessie,"Self-portrait of a family: letters by Jessie, Dorothy Lee, Claude and David Bernard",N/A,1978,N/A,Beacon Press,Boston,344 p,N/A,N/A,N/A,N/A,Sociologist Bernard edits and interprets the letters to and from her children during the 1950's and 60's to illustrate what it is like to rear a family of three children as a single parent.,N/A,1903,N/A,N/A,N/A
Bernardi,Jack,N/A,N/A,Bernardi,Herschel,"My father, the actor",N/A,1971,N/A,WW. Norton & Co.,New York,233 p,N/A,N/A,N/A,N/A,A sentimental account of an Austro-Hungarian immigrant and his life as an actor in the Yiddish Theater in the United States.,N/A,N/A,N/A,N/A,N/A
Bernays,Edward L.,N/A,N/A,N/A,N/A,Biography of an idea: memoirs of a public relations counsel,N/A,1965,N/A,Simon & Schuster,New York,849 p,N/A,N/A,N/A,N/A,An account of public relations as a new discipline and profession in this century.,N/A,1891,N/A,N/A,N/A
Bernheim,Bertram Moses,N/A,N/A,N/A,N/A,A surgeon's domain,N/A,1947,N/A,"WW. Norton and Co., Inc.",New York,253 p,N/A,N/A,N/A,N/A,"Written while Bernheim was Associate Professor of Surgery at The Johns Hopkins Medical School, this book is a self-study, as well as an analysis of surgery and surgeons.",N/A,1880,1958,N/A,N/A
Bernheim,Mary Lilias,N/A,N/A,N/A,N/A,A sky of my own,1959,1974,N/A,The Macmillan Co.,New York,244 p,N/A,N/A,N/A,N/A,"At age 45 she was a biochemist teaching and doing research. Her book describes what she learned and felt, the freedom and fear of flight.",N/A,1902,N/A,N/A,N/A
Berra,Lawrence Peter (Yogi),N/A,N/A,Fitzgerald,Ed,Yogi: the autobiography of a professional baseball player,N/A,1961,N/A,"Doubleday & Co., Inc.","Garden City, New York",234 p,N/A,N/A,N/A,N/A,"Rated as one of the best fielding catchers in baseball history, he grew up in St. Louis, played for the New York Yankees, and was widely popular among sports fans.",N/A,1925,N/A,N/A,N/A
Berrigan,Daniel,N/A,N/A,N/A,N/A,America is hard to find,N/A,1972,N/A,"Doubleday & Co., Inc.","Garden City, New York",191 p,N/A,N/A,N/A,N/A,"A collection of essays, poems, and letters written during his four months in the underground and eighteen months in prison reveals Berrigan's commitment to the radical reshaping of America.",N/A,1921,N/A,N/A,N/A
Berrigan,Daniel,N/A,N/A,N/A,N/A,Lights on in the house of the dead; a prison diary,N/A,1974,N/A,"Doubleday & Co., Inc.","Garden City, New York",309 p,N/A,N/A,N/A,N/A,"The journal of Berrigan's eighteen months in the Federal Prison in Danbury, Connecticut.",N/A,1921,N/A,N/A,N/A
Berrigan,Philip,N/A,N/A,McGee,Vincent,Prison journals of a priest revolutionary,N/A,1970,N/A,"Holt, Rinehart and Winston",New York,198 p,N/A,N/A,N/A,N/A,"In 1968 he was imprisoned in the Federal penitentiaries at Lewisburg and Allenwood, Pennsylvania, for participating in the napalming of draft files in Catonsville, Maryland. This defense of his action was written during his incarceration.",N/A,1923,N/A,N/A,N/A
Berrigan,Philip,N/A,N/A,N/A,N/A,"Widen the prison gates; writing from jails, April 1970-Dec. 1972",N/A,1973,N/A,Simon & Schuster,New York,261 p,N/A,N/A,N/A,N/A,Berrigan was ordained a priest in 1955; in 1973 he left the priesthood and married Elizabeth McAlister. He served forty months in the U.S. Army during World War II. He served 39 months in federal and local prisons for resisting the war in Indochina. This volume is a collection of his journals and letters written while imprisoned.,N/A,1923,N/A,N/A,N/A
Berry,Jason,N/A,N/A,N/A,N/A,Amazing grace; with Charles Evers in Mississippi,N/A,1973,N/A,Saturday Review Press,New York,370 p,N/A,N/A,N/A,N/A,Berry records his experiences during the 1971 Mississippi gubernatorial campaign when he worked as press secretary for Charles Evers.,N/A,1949,N/A,N/A,N/A
Bertram,John,N/A,N/A,de Laittre,Rosamond,"John Bertram of Salem, Massachusetts: his own account of incidents in his life",N/A,1964,N/A,Rosamond de Laittre,"Santa Barbara, California",65 p,N/A,N/A,N/A,N/A,"Bertram's account chronicles a long lifetime of maritime activities, including imprisonment on a ship during the War of 1812 and his subsequent experiences as a sailor and businessman.",N/A,1796,1882,N/A,N/A
Best,Tharratt Gilbert,N/A,N/A,Clarendon,Virginia,Early memoirs of a country gentleman,N/A,1976,N/A,North County Books,"Boonville, New York",225 p,N/A,N/A,N/A,N/A,"Best kept a diary 1902-1925, detailing his coming-of-age experiences, his enjoyment of Princeton, and his reflections on life leading to his eventual marriage.",N/A,1892,1969,N/A,N/A
Beston,Henry,N/A,N/A,N/A,N/A,Northern farm: a chronicle of Maine,N/A,1948,N/A,"Rinehart and Co., Inc.",New York,246 p,N/A,N/A,N/A,N/A,"Farm life in the woods of Maine, with an argument against modern man's alienation from nature.",N/A,1888,1968,N/A,N/A
Beston,Henry,N/A,N/A,N/A,N/A,The outermost house: a year of life on the great beach of Cape Cod,1928,1976,N/A,Penguin Books,"Baltimore, Maryland",222 p,N/A,N/A,N/A,N/A,"Written in solitude, a meditative description of nature and the human spirit.",N/A,1888,1968,N/A,N/A
Bickford,Charles,N/A,N/A,N/A,N/A,"Bulls, balls, bicycles and actors",N/A,1965,N/A,"Paul S. Eriksson, Inc.",New York,336 p,N/A,N/A,N/A,N/A,A memoir featuring the author's experiences in various jobs leading to a fifty-year career in the entertainment industry marked by defiance of conformity.,N/A,1891,1967,N/A,N/A
Biddle,Francis Beverley,N/A,N/A,N/A,N/A,A casual past,N/A,1961,N/A,"Doubleday & Co., Inc.","Garden City, New York",408 p,N/A,N/A,N/A,N/A,"A record of Biddle's illustrious forbears, education, and early career as a Philadelphia lawyer leading up to 1939.",N/A,1886,1968,N/A,N/A
Biddle,Francis Beverley,N/A,N/A,N/A,N/A,In brief authority,N/A,1962,N/A,"Doubleday & Co., Inc.","Garden City, New York",494 p,N/A,N/A,N/A,N/A,"A continuation of A Casual Past, divided into four sections covering significant legal and governmental roles of Biddle.",N/A,1886,1968,N/A,N/A
Biddle,George,N/A,N/A,N/A,N/A,Tahitian journal,N/A,1968,N/A,University of Minnesota Press,Minneapolis,207 p,N/A,N/A,N/A,N/A,"Prefaced with memories of World War I experiences, Biddle's journal from his stay in Tahiti recounts his interactions with the native culture.",N/A,1885,1973,N/A,N/A
Bierce,Ambrose,N/A,N/A,Pope,Bertha Clark,The letters of Ambrose Bierce,1922,1967,N/A,Gordian Press,New York,204 p,N/A,N/A,N/A,N/A,A collection of Bierce's letters showcasing his satirical wit and exploration of hate as a form of creative energy.,N/A,1842,1914,N/A,N/A
Bierce,Ambrose,N/A,N/A,Loveman,Samuel,Twenty-one letters of Ambrose Bierce,1922,1976,N/A,Norwood Editions,"Norwood, Pennsylvania",33 p,N/A,N/A,N/A,N/A,"A series of letters pertaining to poetry submitted by Loveman, containing both critiques and friendly correspondences with Bierce.",N/A,1842,1914,N/A,N/A
Biever,John,N/A,N/A,Vecsey,George,Young sports photographer with the Green Bay Packers,1969,N/A,N/A,WW. Norton & Co.,New York,189 p,N/A,N/A,N/A,N/A,"Young sports photographer who started helping his father, the official photographer for the Packers, at a young age.",N/A,1951,N/A,N/A,N/A
Bihaly,Andrew,N/A,N/A,Tuttle,Anthony,The journal of Andrew Bihaly,1973,N/A,N/A,Thomas Y. Crowell Co.,New York,228 p,N/A,N/A,N/A,N/A,"Bihaly reflects on the changes during the sixties in his adopted America, struggling with despair from his war experiences.",N/A,1934,1968,N/A,N/A
Bingay,Malcolm Wallace,N/A,N/A,N/A,N/A,Of me I sing,1949,N/A,N/A,"The Bobbs-Merrill Co., Inc.",Indianapolis,300 p,N/A,N/A,N/A,N/A,"A narrative about a Michigan high school dropout who rose in journalism, touching on social and political history of his time.",N/A,1884,1953,N/A,N/A
Birdwell,Cleo,N/A,N/A,N/A,N/A,Amazons: an intimate memoir by the first woman ever to play in the National Hockey League,1980,N/A,N/A,"Holt, Rinehart & Co.",New York,390 p,N/A,N/A,N/A,N/A,A funny account of her experiences in an athletic career as a rookie with the New York Rangers.,N/A,N/A,N/A,N/A,N/A
Birenbaum,William M.,N/A,N/A,N/A,N/A,Something for everybody is not enough: an educator's search for his education,1971,N/A,N/A,Random House,New York,293 p,N/A,N/A,N/A,N/A,An account of Birenbaum's education and experiences as President of Staten Island Community College.,N/A,1923,N/A,N/A,N/A
Birkbeck,Morris,N/A,N/A,N/A,N/A,Notes on a journey in America: from the Coast of Virginia to the Territory of Illinois,1818,1966,N/A,"University Microfilms, Inc.",Ann Arbor,156 p,N/A,N/A,N/A,N/A,"Birkbeck's impressions of America and evaluation of farm sites, reflecting on his journey after emigrating in 1817.",N/A,1764,1825,N/A,N/A
Birmingham,Frederic Alexander,N/A,N/A,N/A,N/A,It was fun while it lasted,1960,N/A,N/A,J.B. Lippincott Co.,Philadelphia,224 p,N/A,N/A,N/A,N/A,"Recollections of his boyhood and family life in Harlem, capturing nostalgic anecdotes around family and community.",N/A,1911,N/A,N/A,N/A
Birney,James Gillespie,N/A,N/A,Dumond,Dwight L.,"Letters of James Gillespie Birney, 1831-1857",1938,N/A,N/A,D. Appleton-Century Company,New York,N/A,N/A,N/A,N/A,N/A,A collection of letters providing insight into the antislavery movement from a Southern perspective.,N/A,1792,1857,N/A,N/A
Bishop,Isabella Lucy,N/A,N/A,Boorstin,Daniel J.,A lady's life in the Rocky Mountains,1879-1880,1960,N/A,Oklahoma Press,Norman,252 p,N/A,N/A,N/A,N/A,An Englishwoman's letters describing her travels and experiences living in the Rocky Mountains.,N/A,1831,1904,N/A,N/A
Bisno,Abraham,N/A,N/A,Seidman,Joel,Abraham Bisno: union pioneer,1967,N/A,N/A,University of Wisconsin Press,Madison,244 p,N/A,N/A,N/A,N/A,A narrative of Bisno's life and his role in the garment workers’ union movement.,N/A,1866,1929,N/A,N/A
Bissell,Richard Pike,N/A,N/A,N/A,N/A,"My life on the Mississippi, or why I am not Mark Twain",1973,N/A,N/A,"Little, Brown and Co.",Boston,240 p,N/A,N/A,N/A,N/A,"Bissell shares humorous anecdotes from his days as a riverboat pilot, humorously challenging comparisons to Mark Twain.",N/A,1913,1977,N/A,N/A
Bissonette,A.A. Georges,N/A,N/A,N/A,N/A,Moscow was my parish,1956,1978,N/A,Greenwood Press,"Westport, Connecticut",272 p,N/A,N/A,N/A,N/A,"An account of Bissonette's experiences in Moscow, focusing on travel and personal reflections.",N/A,1921,N/A,N/A,N/A
Bjorn,Thyra,N/A,N/A,N/A,N/A,This is my life,1966,N/A,N/A,"Holt, Rinehart and Winston",New York,181 p,N/A,N/A,N/A,N/A,"A memoir filled with warm anecdotes about Thyra's life after her first book, highlighting her achievements beyond being a housewife.",N/A,1905,1975,N/A,N/A
Black,Hugo LaFayette,N/A,N/A,N/A,N/A,Sincerely your friend: letters of Mr. Justice Hugo L. Black to Jerome A. Cooper,1973,N/A,N/A,University of Alabama Press,University,17 p,N/A,N/A,N/A,N/A,A brief collection of correspondence from Supreme Court Justice Black to Jerome A. Cooper.,N/A,1886,1971,N/A,N/A
Black Elk,N/A,N/A,N/A,Deloria,Vine,Black Elk speaks,1932,1979,N/A,University of Nebraska Press,Lincoln,238 p,N/A,N/A,N/A,N/A,"A powerful narrative of Indian life, detailing the spiritual value of old traditions amidst changing times.",N/A,1863,1950,N/A,N/A
Black Hawk,N/A,N/A,N/A,N/A,N/A,"Life of MA-KA-TAI-ME-SHE-KIA-KIAK, or Black Hawk, dictated by himself",1833,1974,N/A,Ye Galleon Press,"Fairfield, Washington",206 p,N/A,N/A,N/A,N/A,"The story of the famous Sauk chief, based on the 1833 edition which he is said to have dictated to an army translator.",N/A,1767,1838,N/A,N/A
Blackford,Charles Minor,N/A,N/A,Simon,Paul,Torpedoboat sailor,N/A,1968,N/A,United States Naval Institute,"Annapolis, Maryland",156 p,N/A,N/A,N/A,N/A,Blackford writes of his naval service in World War I aboard the destroyers Paulding and McDougal. He skillfully evokes the group camaraderie among the enlisted men and re-creates military strategy in his accounts of naval raids on other ships.,N/A,1901,N/A,N/A,N/A
Blackford,Susan Leigh,N/A,N/A,Blackford,Charles Minor,Letters from Lee's army: memoirs of life in and out of the army in Virginia during the war between the states,1894,1947,N/A,Charles Scribner's Sons,New York,312 p,N/A,N/A,N/A,N/A,"The letters of Susan Leigh Colston Blackford and Charles Minor Blackford record their observations of war-time life in the South, 1861-1865. This is an abridged version of a small edition privately printed in 1894.",N/A,1835,N/A,N/A,N/A
Blackwell,Elizabeth,N/A,N/A,Walsh,Mary Roth,Pioneer work in opening the medical profession to women: autobiographical sketches,1895,1977,N/A,Schocken Books,New York,264 p,N/A,N/A,N/A,N/A,"Blackwell fought to study and practice medicine in the mid-nineteenth century, learning first from medical books, then studying at Geneva University. Acceptance was hard won on all fronts, but she emerged as the first woman in America to receive a complete medical education.",N/A,1821,1910,N/A,N/A
Blagden,David,N/A,N/A,N/A,N/A,Very Willing Griffin: the story of the smallest boat ever to compete in the Single-handed Transatlantic Race,N/A,1973,N/A,"WW. Norton & Co., Inc.",New York,237 p,N/A,N/A,N/A,N/A,"After describing the extensive preparation for his race, the book is primarily his daily log kept for the 52 days of the race.",N/A,1944,N/A,N/A,N/A
Blaik,Earl Henry,N/A,N/A,N/A,N/A,The Red Blaik story,1960,1974,N/A,"Arlington House, Publishers","New Rochelle, New York",582 p,N/A,N/A,N/A,N/A,"Part I describes Blaik's life as Army head football coach until his resignation in 1959. Part II carries the story into the 60's and adds his recollections of other coaches, presidents, and generals.",N/A,1897,N/A,N/A,N/A
Blaik,Earl Henry,N/A,N/A,Cohane,Tim,You have to pay the price,N/A,1960,N/A,"Holt, Rinehart and Winston",New York,430 p,N/A,N/A,N/A,N/A,"A football coach for 25 years at Dartmouth and West Point, his book is about the game, the Army, and the values inherent in both.",N/A,1897,N/A,N/A,N/A
Blake,Alma Carwile,N/A,N/A,N/A,N/A,Of life and love and things,N/A,1971,N/A,McClain Printing Co.,"Parsons, West Virginia",119 p,N/A,N/A,N/A,N/A,"The ordinary life of a pleasant, ordinary woman living among friends and family in a small town in West Virginia, emphasizing her work as wife, mother, and Girl Scout Leader.",N/A,1909,N/A,N/A,N/A
Blake,Morgan,N/A,N/A,Graham,Billy,A sports editor finds Christ,N/A,1952,N/A,Hale Publishing Co.,"Hopeville, Georgia",192 p,N/A,N/A,N/A,N/A,Blake intermingles the account of his career as a newspaper sports reporter with his activities as a Christian 'saved' from alcoholism by evangelical religion.,N/A,1889,1953,N/A,N/A
Blalock,Alfred,N/A,N/A,Ravitch,Mark M.,The papers of Alfred Blalock,N/A,1966,N/A,Johns Hopkins Press,Baltimore,2v.,N/A,N/A,N/A,N/A,"An enormous compendium of the professional papers of Alfred Blalock, M.D. These range from investigations of biliary tract disease to various aspects of heart disease.",N/A,1899,1964,N/A,N/A
Blalock,Jane B.,N/A,N/A,Netland,Dwayne,The guts to win,N/A,1977,N/A,"Golf Digest, Inc.",New York,158 p,N/A,N/A,N/A,N/A,Feminist golfer Blalock describes her career on the Ladies Professional Golf Association circuit. She offers advice on how to play golf and assesses women's future in professional sports.,N/A,N/A,N/A,N/A,N/A
Blanchard,Paul,N/A,N/A,N/A,N/A,Personal and controversial: an autobiography,N/A,1973,N/A,Beacon Press,Boston,308 p,N/A,N/A,N/A,N/A,"Blanchard traces his career from Christian fundamentalist to humanist atheist, and from stodgy Puritan to sexual rebel.",N/A,1892,1980,N/A,N/A
Blatch,Harriot Stanton,N/A,N/A,Lutz,Alma,Challenging years: the memoirs of Harriot Stanton Blatch,1940,1976,N/A,Hyperion Press,"Westport, Connecticut",347 p,N/A,N/A,N/A,N/A,"A brisk narrative of the author's childhood, education, and the suffrage movement in New York, along with a look at the world's work left yet for women.",N/A,1856,1940,N/A,N/A
Blatchford,John,N/A,N/A,Bushnell,Charles I.,"Narrative of John Blatchford: detailing his sufferings in the Revolutionary War, while a prisoner with the British, as related by himself",1865,1971,N/A,"Arno Press, Inc.",New York,127 p,N/A,N/A,N/A,N/A,"In 1777 he enlisted as a cabin boy on a continental ship which was soon captured by the British. For the next six years he was on several prison ships, was sent to do forced labor in the East Indies, and finally was returned home.",N/A,1762,1794,N/A,N/A
